isco08,Name_de,Berufshauptgruppe,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,fo_probability,fo_computerisation
3123,Poliere und Vorarbeiter,3,0.6,0.69,0.69,0.53,0.66,0.6,0.6,0.53,0.72,0.56,0.5,0.5,0.53,0.5,0.5,0.5,0.66,0.47,0.47,0.47,0.38,0.16,0.47,0.13,0.25,0.47,0.0,0.25,0.28,0.44,0.47,0.06,0.5,0.25,0.28,0.69,0.75,0.28,0.56,0.56,0.47,0.66,0.69,0.5,0.53,0.53,0.6,0.56,0.66,0.53,0.5,0.5,0.5,0.53,0.38,0.47,0.22,0.28,0.47,0.44,0.25,0.28,0.5,0.25,0.53,0.47,0.5,0.28,0.31,0.44,0.25,0.41,0.19,0.47,0.22,0.5,0.35,0.03,0.5,0.19,0.28,0.25,0.31,0.25,0.22,0.31,0.19,0.17,na
7127,"Klima-, Kälte, und Lüftungsanlagenbauer",7,0.66,0.69,0.66,0.53,0.69,0.75,0.69,0.53,0.69,0.69,0.5,0.5,0.53,0.56,0.5,0.5,0.72,0.5,0.56,0.53,0.38,0.19,0.6,0.22,0.47,0.44,0.19,0.47,0.47,0.47,0.5,0.22,0.66,0.47,0.53,0.75,0.75,0.47,0.69,0.75,0.44,0.72,0.69,0.5,0.56,0.69,0.72,0.72,0.69,0.53,0.53,0.44,0.53,0.56,0.47,0.56,0.25,0.47,0.5,0.5,0.25,0.28,0.5,0.25,0.5,0.47,0.53,0.25,0.31,0.44,0.25,0.5,0.1,0.5,0.28,0.5,0.47,0.0,0.47,0.25,0.25,0.31,0.44,0.28,0.38,0.22,0.19,0.003,na
7233,Landmaschinen- und Industriemaschinenmechaniker und -schlosser,7,0.66,0.69,0.66,0.53,0.69,0.75,0.69,0.53,0.69,0.69,0.5,0.5,0.53,0.56,0.5,0.5,0.72,0.5,0.56,0.53,0.38,0.19,0.6,0.22,0.47,0.44,0.19,0.47,0.47,0.47,0.5,0.22,0.66,0.47,0.53,0.75,0.75,0.47,0.69,0.75,0.44,0.72,0.69,0.5,0.56,0.69,0.72,0.72,0.69,0.53,0.53,0.44,0.53,0.56,0.47,0.56,0.25,0.47,0.5,0.5,0.25,0.28,0.5,0.25,0.5,0.47,0.53,0.25,0.31,0.44,0.25,0.5,0.1,0.5,0.28,0.5,0.47,0.0,0.47,0.25,0.25,0.31,0.44,0.28,0.38,0.22,0.19,0.003,na
7234,Fahrradmechaniker und verwandte Berufe,7,0.66,0.69,0.66,0.53,0.69,0.75,0.69,0.53,0.69,0.69,0.5,0.5,0.53,0.56,0.5,0.5,0.72,0.5,0.56,0.53,0.38,0.19,0.6,0.22,0.47,0.44,0.19,0.47,0.47,0.47,0.5,0.22,0.66,0.47,0.53,0.75,0.75,0.47,0.69,0.75,0.44,0.72,0.69,0.5,0.56,0.69,0.72,0.72,0.69,0.53,0.53,0.44,0.53,0.56,0.47,0.56,0.25,0.47,0.5,0.5,0.25,0.28,0.5,0.25,0.5,0.47,0.53,0.25,0.31,0.44,0.25,0.5,0.1,0.5,0.28,0.5,0.47,0.0,0.47,0.25,0.25,0.31,0.44,0.28,0.38,0.22,0.19,0.003,na
7311,"Uhrmacher, Uhrenarbeiter, Mikromechaniker",7,0.66,0.69,0.66,0.53,0.69,0.75,0.69,0.53,0.69,0.69,0.5,0.5,0.53,0.56,0.5,0.5,0.72,0.5,0.56,0.53,0.38,0.19,0.6,0.22,0.47,0.44,0.19,0.47,0.47,0.47,0.5,0.22,0.66,0.47,0.53,0.75,0.75,0.47,0.69,0.75,0.44,0.72,0.69,0.5,0.56,0.69,0.72,0.72,0.69,0.53,0.53,0.44,0.53,0.56,0.47,0.56,0.25,0.47,0.5,0.5,0.25,0.28,0.5,0.25,0.5,0.47,0.53,0.25,0.31,0.44,0.25,0.5,0.1,0.5,0.28,0.5,0.47,0.0,0.47,0.25,0.25,0.31,0.44,0.28,0.38,0.22,0.19,0.003,na
7312,Musikinstrumentenbauer und -stimmer,7,0.66,0.69,0.66,0.53,0.69,0.75,0.69,0.53,0.69,0.69,0.5,0.5,0.53,0.56,0.5,0.5,0.72,0.5,0.56,0.53,0.38,0.19,0.6,0.22,0.47,0.44,0.19,0.47,0.47,0.47,0.5,0.22,0.66,0.47,0.53,0.75,0.75,0.47,0.69,0.75,0.44,0.72,0.69,0.5,0.56,0.69,0.72,0.72,0.69,0.53,0.53,0.44,0.53,0.56,0.47,0.56,0.25,0.47,0.5,0.5,0.25,0.28,0.5,0.25,0.5,0.47,0.53,0.25,0.31,0.44,0.25,0.5,0.1,0.5,0.28,0.5,0.47,0.0,0.47,0.25,0.25,0.31,0.44,0.28,0.38,0.22,0.19,0.003,na
2433,Technische Verkaufsfachkräfte (ohne Informations- und Kommunikationstechnologie),2,0.66,0.75,0.75,0.72,0.66,0.75,0.72,0.66,0.72,0.72,0.66,0.56,0.56,0.63,0.66,0.69,0.75,0.53,0.53,0.53,0.25,0.0,0.19,0.13,0.0,0.0,0.0,0.47,0.47,0.5,0.16,0.13,0.31,0.0,0.03,0.75,0.75,0.41,0.72,0.69,0.47,0.66,0.63,0.63,0.44,0.75,0.69,0.69,0.66,0.63,0.63,0.41,0.44,0.47,0.19,0.44,0.0,0.35,0.1,0.25,0.06,0.0,0.28,0.0,0.13,0.0,0.41,0.06,0.0,0.19,0.0,0.22,0.03,0.5,0.1,0.13,0.19,0.0,0.53,0.0,0.0,0.03,0.06,0.0,0.0,0.03,0.0,0.075,na
2434,Technische Verkaufsfachkräfte in der Informations- und Kommunikationstechnologie,2,0.66,0.75,0.75,0.72,0.66,0.75,0.72,0.66,0.72,0.72,0.66,0.56,0.56,0.63,0.66,0.69,0.75,0.53,0.53,0.53,0.25,0.0,0.19,0.13,0.0,0.0,0.0,0.47,0.47,0.5,0.16,0.13,0.31,0.0,0.03,0.75,0.75,0.41,0.72,0.69,0.47,0.66,0.63,0.63,0.44,0.75,0.69,0.69,0.66,0.63,0.63,0.41,0.44,0.47,0.19,0.44,0.0,0.35,0.1,0.25,0.06,0.0,0.28,0.0,0.13,0.0,0.41,0.06,0.0,0.19,0.0,0.22,0.03,0.5,0.1,0.13,0.19,0.0,0.53,0.0,0.0,0.03,0.06,0.0,0.0,0.03,0.0,0.0041,na
3311,"Wertpapierhändler, -makler und Finanzmakler",3,0.66,0.75,0.75,0.72,0.66,0.75,0.72,0.66,0.72,0.72,0.66,0.56,0.56,0.63,0.66,0.69,0.75,0.53,0.53,0.53,0.25,0.0,0.19,0.13,0.0,0.0,0.0,0.47,0.47,0.5,0.16,0.13,0.31,0.0,0.03,0.75,0.75,0.41,0.72,0.69,0.47,0.66,0.63,0.63,0.44,0.75,0.69,0.69,0.66,0.63,0.63,0.41,0.44,0.47,0.19,0.44,0.0,0.35,0.1,0.25,0.06,0.0,0.28,0.0,0.13,0.0,0.41,0.06,0.0,0.19,0.0,0.22,0.03,0.5,0.1,0.13,0.19,0.0,0.53,0.0,0.0,0.03,0.06,0.0,0.0,0.03,0.0,0.016,na
3321,Versicherungsvertreter,3,0.66,0.75,0.75,0.72,0.66,0.75,0.72,0.66,0.72,0.72,0.66,0.56,0.56,0.63,0.66,0.69,0.75,0.53,0.53,0.53,0.25,0.0,0.19,0.13,0.0,0.0,0.0,0.47,0.47,0.5,0.16,0.13,0.31,0.0,0.03,0.75,0.75,0.41,0.72,0.69,0.47,0.66,0.63,0.63,0.44,0.75,0.69,0.69,0.66,0.63,0.63,0.41,0.44,0.47,0.19,0.44,0.0,0.35,0.1,0.25,0.06,0.0,0.28,0.0,0.13,0.0,0.41,0.06,0.0,0.19,0.0,0.22,0.03,0.5,0.1,0.13,0.19,0.0,0.53,0.0,0.0,0.03,0.06,0.0,0.0,0.03,0.0,0.075,na
3322,Verkaufsfachkräfte,3,0.66,0.75,0.75,0.72,0.66,0.75,0.72,0.66,0.72,0.72,0.66,0.56,0.56,0.63,0.66,0.69,0.75,0.53,0.53,0.53,0.25,0.0,0.19,0.13,0.0,0.0,0.0,0.47,0.47,0.5,0.16,0.13,0.31,0.0,0.03,0.75,0.75,0.41,0.72,0.69,0.47,0.66,0.63,0.63,0.44,0.75,0.69,0.69,0.66,0.63,0.63,0.41,0.44,0.47,0.19,0.44,0.0,0.35,0.1,0.25,0.06,0.0,0.28,0.0,0.13,0.0,0.41,0.06,0.0,0.19,0.0,0.22,0.03,0.5,0.1,0.13,0.19,0.0,0.53,0.0,0.0,0.03,0.06,0.0,0.0,0.03,0.0,0.075,na
3324,Handelsmakler,3,0.66,0.75,0.75,0.72,0.66,0.75,0.72,0.66,0.72,0.72,0.66,0.56,0.56,0.63,0.66,0.69,0.75,0.53,0.53,0.53,0.25,0.0,0.19,0.13,0.0,0.0,0.0,0.47,0.47,0.5,0.16,0.13,0.31,0.0,0.03,0.75,0.75,0.41,0.72,0.69,0.47,0.66,0.63,0.63,0.44,0.75,0.69,0.69,0.66,0.63,0.63,0.41,0.44,0.47,0.19,0.44,0.0,0.35,0.1,0.25,0.06,0.0,0.28,0.0,0.13,0.0,0.41,0.06,0.0,0.19,0.0,0.22,0.03,0.5,0.1,0.13,0.19,0.0,0.53,0.0,0.0,0.03,0.06,0.0,0.0,0.03,0.0,0.016,na
3334,Immobilienmakler und -verwalter,3,0.66,0.75,0.75,0.72,0.66,0.75,0.72,0.66,0.72,0.72,0.66,0.56,0.56,0.63,0.66,0.69,0.75,0.53,0.53,0.53,0.25,0.0,0.19,0.13,0.0,0.0,0.0,0.47,0.47,0.5,0.16,0.13,0.31,0.0,0.03,0.75,0.75,0.41,0.72,0.69,0.47,0.66,0.63,0.63,0.44,0.75,0.69,0.69,0.66,0.63,0.63,0.41,0.44,0.47,0.19,0.44,0.0,0.35,0.1,0.25,0.06,0.0,0.28,0.0,0.13,0.0,0.41,0.06,0.0,0.19,0.0,0.22,0.03,0.5,0.1,0.13,0.19,0.0,0.53,0.0,0.0,0.03,0.06,0.0,0.0,0.03,0.0,0.075,na
4221,Reiseverkehrsfachkräfte,4,0.66,0.75,0.75,0.72,0.66,0.75,0.72,0.66,0.72,0.72,0.66,0.56,0.56,0.63,0.66,0.69,0.75,0.53,0.53,0.53,0.25,0.0,0.19,0.13,0.0,0.0,0.0,0.47,0.47,0.5,0.16,0.13,0.31,0.0,0.03,0.75,0.75,0.41,0.72,0.69,0.47,0.66,0.63,0.63,0.44,0.75,0.69,0.69,0.66,0.63,0.63,0.41,0.44,0.47,0.19,0.44,0.0,0.35,0.1,0.25,0.06,0.0,0.28,0.0,0.13,0.0,0.41,0.06,0.0,0.19,0.0,0.22,0.03,0.5,0.1,0.13,0.19,0.0,0.53,0.0,0.0,0.03,0.06,0.0,0.0,0.03,0.0,0.075,na
5222,Verkaufsaufsichtskräfte in Handelsgeschäften,5,0.5,0.69,0.72,0.63,0.63,0.63,0.53,0.5,0.63,0.53,0.5,0.56,0.5,0.5,0.56,0.56,0.56,0.69,0.5,0.5,0.38,0.0,0.22,0.22,0.0,0.0,0.0,0.38,0.41,0.44,0.13,0.19,0.28,0.0,0.1,0.72,0.72,0.44,0.72,0.5,0.5,0.53,0.56,0.5,0.5,0.69,0.53,0.5,0.53,0.5,0.5,0.44,0.35,0.47,0.38,0.47,0.25,0.41,0.31,0.28,0.28,0.25,0.38,0.25,0.35,0.35,0.41,0.25,0.25,0.38,0.0,0.35,0.13,0.47,0.25,0.22,0.13,0.0,0.41,0.0,0.0,0.1,0.1,0.13,0.03,0.06,0.13,0.28,na
5111,Reisebegleiter und Stewards,5,0.53,0.78,0.72,0.69,0.53,0.72,0.53,0.47,0.66,0.5,0.5,0.47,0.44,0.53,0.47,0.5,0.38,0.69,0.25,0.25,0.16,0.1,0.35,0.19,0.0,0.0,0.0,0.22,0.22,0.25,0.25,0.1,0.28,0.0,0.25,0.75,0.72,0.28,0.75,0.5,0.47,0.69,0.69,0.44,0.53,0.72,0.66,0.53,0.56,0.47,0.5,0.47,0.28,0.53,0.5,0.5,0.47,0.44,0.47,0.56,0.28,0.53,0.44,0.5,0.47,0.44,0.53,0.44,0.47,0.38,0.13,0.47,0.16,0.28,0.13,0.25,0.25,0.0,0.25,0.06,0.03,0.16,0.28,0.31,0.03,0.06,0.25,0.029,na
7514,Obst- und Gemüsekonservierer und verwandte Berufe,7,0.53,0.41,0.5,0.41,0.5,0.53,0.41,0.47,0.47,0.44,0.44,0.25,0.28,0.41,0.22,0.25,0.25,0.25,0.25,0.28,0.16,0.22,0.63,0.1,0.16,0.13,0.0,0.16,0.22,0.25,0.53,0.06,0.44,0.1,0.22,0.47,0.6,0.25,0.47,0.6,0.25,0.56,0.66,0.25,0.53,0.47,0.47,0.47,0.53,0.44,0.44,0.31,0.31,0.35,0.41,0.35,0.25,0.25,0.5,0.41,0.25,0.38,0.5,0.25,0.5,0.44,0.44,0.31,0.44,0.41,0.1,0.44,0.16,0.31,0.25,0.53,0.28,0.03,0.25,0.1,0.1,0.44,0.5,0.16,0.13,0.1,0.22,0.61,na
1412,Führungskräfte in Restaurants,1,0.66,0.69,0.69,0.66,0.66,0.69,0.63,0.56,0.66,0.53,0.5,0.56,0.5,0.6,0.53,0.53,0.69,0.72,0.44,0.44,0.38,0.16,0.38,0.1,0.19,0.19,0.0,0.5,0.5,0.47,0.28,0.13,0.41,0.16,0.22,0.75,0.75,0.41,0.66,0.69,0.44,0.5,0.72,0.44,0.5,0.56,0.66,0.56,0.56,0.6,0.5,0.47,0.35,0.47,0.38,0.38,0.25,0.44,0.5,0.44,0.28,0.28,0.5,0.22,0.5,0.28,0.41,0.25,0.28,0.35,0.0,0.31,0.16,0.5,0.25,0.35,0.22,0.0,0.47,0.0,0.0,0.19,0.22,0.16,0.0,0.0,0.16,0.083,na
7211,Former und Kernmacher (für Metallguss),7,0.31,0.41,0.47,0.31,0.47,0.5,0.47,0.41,0.31,0.41,0.25,0.28,0.25,0.35,0.25,0.25,0.25,0.25,0.25,0.22,0.16,0.06,0.5,0.1,0.25,0.25,0.0,0.19,0.19,0.25,0.41,0.0,0.35,0.25,0.28,0.47,0.5,0.25,0.41,0.28,0.25,0.56,0.53,0.25,0.5,0.44,0.47,0.41,0.5,0.25,0.47,0.28,0.5,0.47,0.69,0.38,0.38,0.25,0.63,0.5,0.47,0.47,0.6,0.25,0.66,0.56,0.44,0.47,0.63,0.38,0.25,0.28,0.28,0.25,0.25,0.5,0.41,0.19,0.25,0.13,0.25,0.47,0.53,0.28,0.19,0.25,0.19,0.67,na
5230,Kassierer und Kartenverkäufer,5,0.53,0.5,0.5,0.5,0.47,0.47,0.35,0.47,0.5,0.44,0.44,0.35,0.25,0.25,0.41,0.41,0.31,0.5,0.25,0.25,0.03,0.0,0.35,0.0,0.16,0.16,0.0,0.28,0.25,0.47,0.25,0.06,0.31,0.25,0.28,0.6,0.63,0.31,0.53,0.53,0.25,0.6,0.56,0.31,0.47,0.56,0.5,0.5,0.56,0.47,0.47,0.44,0.28,0.47,0.38,0.41,0.25,0.28,0.5,0.44,0.25,0.28,0.5,0.25,0.47,0.25,0.5,0.25,0.25,0.31,0.0,0.38,0.03,0.53,0.28,0.28,0.25,0.03,0.53,0.0,0.0,0.25,0.25,0.19,0.16,0.03,0.16,0.83,na
4212,"Buchmacher, Croupiers und verwandte Berufe im Bereich Glücks- und Wettspiele",4,0.5,0.63,0.56,0.5,0.5,0.5,0.5,0.31,0.47,0.47,0.5,0.47,0.35,0.35,0.47,0.47,0.31,0.5,0.25,0.25,0.03,0.0,0.28,0.0,0.0,0.0,0.0,0.22,0.13,0.56,0.25,0.06,0.25,0.0,0.1,0.72,0.72,0.41,0.69,0.53,0.28,0.72,0.66,0.28,0.53,0.56,0.56,0.5,0.56,0.5,0.47,0.35,0.25,0.28,0.47,0.38,0.25,0.25,0.28,0.35,0.25,0.31,0.31,0.16,0.28,0.25,0.47,0.28,0.25,0.25,0.0,0.16,0.1,0.66,0.13,0.25,0.1,0.0,0.66,0.0,0.0,0.06,0.03,0.03,0.0,0.03,0.06,0.28,na
3411,Fachkräfte für Rechts- und verwandte Angelegenheiten,3,0.56,0.66,0.56,0.53,0.69,0.78,0.47,0.5,0.47,0.6,0.53,0.5,0.38,0.53,0.35,0.38,0.41,0.41,0.38,0.35,0.13,0.06,0.35,0.16,0.0,0.0,0.0,0.16,0.16,0.28,0.25,0.1,0.31,0.06,0.19,0.66,0.72,0.28,0.56,0.53,0.28,0.69,0.81,0.31,0.75,0.56,0.63,0.69,0.53,0.69,0.47,0.53,0.31,0.75,0.25,0.66,0.13,0.53,0.25,0.31,0.16,0.19,0.28,0.16,0.25,0.16,0.6,0.19,0.22,0.35,0.0,0.25,0.19,0.28,0.19,0.28,0.25,0.0,0.28,0.06,0.16,0.0,0.16,0.19,0.0,0.1,0.1,0.31,na
5414,Sicherheitsdienstleistungspersonal,5,0.56,0.66,0.56,0.53,0.69,0.78,0.47,0.5,0.47,0.6,0.53,0.5,0.38,0.53,0.35,0.38,0.41,0.41,0.38,0.35,0.13,0.06,0.35,0.16,0.0,0.0,0.0,0.16,0.16,0.28,0.25,0.1,0.31,0.06,0.19,0.66,0.72,0.28,0.56,0.53,0.28,0.69,0.81,0.31,0.75,0.56,0.63,0.69,0.53,0.69,0.47,0.53,0.31,0.75,0.25,0.66,0.13,0.53,0.25,0.31,0.16,0.19,0.28,0.16,0.25,0.16,0.6,0.19,0.22,0.35,0.0,0.25,0.19,0.28,0.19,0.28,0.25,0.0,0.28,0.06,0.16,0.0,0.16,0.19,0.0,0.1,0.1,0.84,na
3134,Steuerer von Erdöl- und Erdgasraffinationsanlagen,3,0.53,0.5,0.53,0.44,0.66,0.53,0.5,0.5,0.5,0.5,0.5,0.38,0.31,0.47,0.31,0.31,0.31,0.31,0.41,0.25,0.0,0.22,0.75,0.22,0.53,0.28,0.0,0.16,0.25,0.31,0.72,0.1,0.5,0.5,0.53,0.53,0.53,0.31,0.5,0.53,0.38,0.66,0.69,0.44,0.53,0.47,0.53,0.53,0.56,0.5,0.5,0.5,0.44,0.53,0.47,0.53,0.25,0.47,0.72,0.5,0.25,0.35,0.72,0.28,0.72,0.66,0.6,0.25,0.31,0.47,0.25,0.47,0.19,0.31,0.25,0.63,0.41,0.0,0.28,0.25,0.25,0.5,0.56,0.44,0.25,0.25,0.19,0.71,na
7313,Schmuckwarenhersteller und Edelmetallbearbeiter,7,0.47,0.53,0.53,0.44,0.5,0.5,0.38,0.44,0.41,0.47,0.41,0.25,0.31,0.38,0.31,0.38,0.28,0.44,0.25,0.22,0.38,0.1,0.44,0.25,0.28,0.41,0.0,0.28,0.31,0.44,0.31,0.0,0.6,0.22,0.25,0.5,0.5,0.22,0.5,0.47,0.38,0.78,0.56,0.38,0.5,0.5,0.53,0.47,0.5,0.38,0.53,0.31,0.5,0.38,0.06,0.53,0.0,0.35,0.63,0.28,0.03,0.03,0.66,0.0,0.53,0.35,0.44,0.0,0.16,0.6,0.0,0.25,0.06,0.47,0.28,0.53,0.38,0.0,0.44,0.03,0.0,0.25,0.25,0.25,0.0,0.0,0.06,0.95,na
1343,Führungskräfte in der Erbringung von Dienstleistungen für Menschen im Alter,1,0.75,0.75,0.75,0.69,0.72,0.75,0.66,0.66,0.72,0.66,0.63,0.5,0.5,0.66,0.63,0.66,0.69,0.56,0.53,0.53,0.38,0.13,0.31,0.13,0.0,0.0,0.0,0.5,0.53,0.41,0.22,0.13,0.35,0.0,0.19,0.75,0.75,0.31,0.72,0.75,0.53,0.63,0.72,0.56,0.47,0.66,0.72,0.63,0.63,0.75,0.6,0.44,0.44,0.41,0.28,0.41,0.13,0.35,0.16,0.28,0.03,0.06,0.13,0.1,0.13,0.13,0.35,0.16,0.13,0.22,0.0,0.19,0.1,0.47,0.19,0.03,0.22,0.0,0.47,0.03,0.06,0.0,0.16,0.0,0.06,0.13,0.0,0.0073,na
1420,Führungskräfte in Gross- und Einzelhandel,1,0.75,0.75,0.75,0.69,0.72,0.75,0.66,0.66,0.72,0.66,0.63,0.5,0.5,0.66,0.63,0.66,0.69,0.56,0.53,0.53,0.38,0.13,0.31,0.13,0.0,0.0,0.0,0.5,0.53,0.41,0.22,0.13,0.35,0.0,0.19,0.75,0.75,0.31,0.72,0.75,0.53,0.63,0.72,0.56,0.47,0.66,0.72,0.63,0.63,0.75,0.6,0.44,0.44,0.41,0.28,0.41,0.13,0.35,0.16,0.28,0.03,0.06,0.13,0.1,0.13,0.13,0.35,0.16,0.13,0.22,0.0,0.19,0.1,0.47,0.19,0.03,0.22,0.0,0.47,0.03,0.06,0.0,0.16,0.0,0.06,0.13,0.0,0.16,na
5221,Leiter eines Einzelhandelsgeschäftes,5,0.75,0.75,0.75,0.69,0.72,0.75,0.66,0.66,0.72,0.66,0.63,0.5,0.5,0.66,0.63,0.66,0.69,0.56,0.53,0.53,0.38,0.13,0.31,0.13,0.0,0.0,0.0,0.5,0.53,0.41,0.22,0.13,0.35,0.0,0.19,0.75,0.75,0.31,0.72,0.75,0.53,0.63,0.72,0.56,0.47,0.66,0.72,0.63,0.63,0.75,0.6,0.44,0.44,0.41,0.28,0.41,0.13,0.35,0.16,0.28,0.03,0.06,0.13,0.1,0.13,0.13,0.35,0.16,0.13,0.22,0.0,0.19,0.1,0.47,0.19,0.03,0.22,0.0,0.47,0.03,0.06,0.0,0.16,0.0,0.06,0.13,0.0,0.16,na
2114,Geologen und Geophysiker,2,0.78,0.75,0.72,0.5,0.75,0.53,0.47,0.72,0.53,0.72,0.72,0.5,0.53,0.56,0.41,0.47,0.41,0.41,0.56,0.56,0.41,0.75,0.25,0.16,0.0,0.19,0.0,0.19,0.16,0.6,0.25,0.25,0.25,0.0,0.13,0.75,0.75,0.35,0.69,0.78,0.53,0.66,0.75,0.6,0.5,0.66,0.75,0.78,0.72,0.75,0.75,0.31,0.5,0.56,0.31,0.56,0.22,0.47,0.25,0.25,0.19,0.16,0.19,0.19,0.19,0.25,0.5,0.19,0.19,0.41,0.19,0.19,0.03,0.56,0.25,0.25,0.22,0.0,0.69,0.16,0.19,0.22,0.22,0.22,0.16,0.25,0.1,0.014,na
7125,Glaser,7,0.5,0.5,0.47,0.47,0.5,0.44,0.5,0.47,0.5,0.47,0.31,0.28,0.28,0.31,0.28,0.31,0.28,0.38,0.25,0.25,0.19,0.13,0.47,0.19,0.22,0.28,0.31,0.22,0.22,0.25,0.47,0.0,0.31,0.22,0.25,0.47,0.5,0.25,0.5,0.5,0.31,0.69,0.56,0.35,0.5,0.5,0.5,0.5,0.53,0.31,0.5,0.31,0.5,0.5,0.6,0.31,0.44,0.25,0.72,0.28,0.38,0.5,0.5,0.5,0.56,0.6,0.31,0.41,0.53,0.44,0.25,0.28,0.19,0.31,0.25,0.53,0.47,0.06,0.31,0.25,0.25,0.28,0.31,0.25,0.22,0.25,0.19,0.73,na
7314,Keramiker und verwandte Berufe,7,0.5,0.44,0.5,0.38,0.5,0.56,0.44,0.44,0.38,0.44,0.41,0.28,0.41,0.47,0.28,0.35,0.35,0.25,0.35,0.31,0.22,0.19,0.6,0.19,0.38,0.35,0.0,0.22,0.28,0.41,0.6,0.1,0.6,0.38,0.38,0.44,0.5,0.35,0.44,0.47,0.44,0.72,0.5,0.47,0.63,0.44,0.47,0.47,0.5,0.41,0.5,0.47,0.66,0.47,0.5,0.47,0.25,0.28,0.72,0.41,0.41,0.35,0.63,0.25,0.66,0.6,0.6,0.38,0.44,0.66,0.28,0.41,0.22,0.38,0.44,0.69,0.47,0.0,0.41,0.16,0.16,0.63,0.69,0.44,0.13,0.16,0.25,0.9,na
7516,Tabakaufbereiter und Tabakwarenmacher,7,0.5,0.44,0.5,0.38,0.5,0.56,0.44,0.44,0.38,0.44,0.41,0.28,0.41,0.47,0.28,0.35,0.35,0.25,0.35,0.31,0.22,0.19,0.6,0.19,0.38,0.35,0.0,0.22,0.28,0.41,0.6,0.1,0.6,0.38,0.38,0.44,0.5,0.35,0.44,0.47,0.44,0.72,0.5,0.47,0.63,0.44,0.47,0.47,0.5,0.41,0.5,0.47,0.66,0.47,0.5,0.47,0.25,0.28,0.72,0.41,0.41,0.35,0.63,0.25,0.66,0.6,0.6,0.38,0.44,0.66,0.28,0.41,0.22,0.38,0.44,0.69,0.47,0.0,0.41,0.16,0.16,0.63,0.69,0.44,0.13,0.16,0.25,0.41,na
7535,"Pelzveredler, Gerber und Fellzurichter",7,0.31,0.44,0.44,0.28,0.38,0.47,0.31,0.28,0.38,0.31,0.31,0.16,0.16,0.28,0.19,0.22,0.1,0.22,0.22,0.16,0.0,0.06,0.16,0.0,0.0,0.0,0.0,0.03,0.03,0.16,0.13,0.0,0.22,0.0,0.13,0.47,0.5,0.16,0.44,0.28,0.1,0.56,0.41,0.06,0.31,0.47,0.35,0.35,0.31,0.22,0.53,0.16,0.16,0.31,0.47,0.35,0.25,0.16,0.44,0.25,0.31,0.31,0.5,0.22,0.56,0.38,0.28,0.31,0.41,0.38,0.0,0.13,0.1,0.19,0.19,0.28,0.16,0.1,0.16,0.0,0.0,0.25,0.25,0.06,0.0,0.0,0.1,0.41,na
2166,Grafik- und Multimediadesigner,2,0.53,0.6,0.69,0.53,0.56,0.5,0.53,0.53,0.53,0.53,0.56,0.44,0.44,0.56,0.5,0.5,0.31,0.5,0.47,0.41,0.44,0.03,0.25,0.31,0.0,0.03,0.0,0.22,0.25,0.25,0.03,0.28,0.22,0.0,0.0,0.63,0.66,0.25,0.56,0.69,0.75,0.72,0.53,0.72,0.5,0.56,0.56,0.53,0.53,0.63,0.5,0.41,0.53,0.44,0.22,0.44,0.0,0.31,0.38,0.19,0.06,0.0,0.35,0.0,0.28,0.0,0.44,0.0,0.0,0.56,0.0,0.22,0.0,0.25,0.1,0.31,0.19,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,na
7224,"Metallpolierer, Rundschleifer und Werkzeugschärfer",7,0.44,0.47,0.47,0.41,0.47,0.44,0.44,0.44,0.41,0.44,0.35,0.31,0.28,0.35,0.28,0.31,0.28,0.31,0.31,0.28,0.16,0.03,0.56,0.22,0.53,0.41,0.0,0.19,0.22,0.28,0.53,0.06,0.6,0.5,0.47,0.5,0.53,0.25,0.53,0.44,0.44,0.69,0.53,0.44,0.53,0.53,0.47,0.41,0.53,0.38,0.5,0.38,0.5,0.44,0.5,0.5,0.25,0.28,0.75,0.47,0.31,0.47,0.69,0.28,0.66,0.56,0.5,0.25,0.47,0.5,0.25,0.44,0.25,0.25,0.44,0.69,0.41,0.0,0.25,0.25,0.25,0.5,0.47,0.44,0.25,0.25,0.19,0.88,na
2263,Spezialisten in den Bereichen Umwelt- und Arbeitsmedizin sowie Hygiene,2,0.69,0.78,0.78,0.72,0.69,0.56,0.6,0.53,0.66,0.56,0.78,0.6,0.75,0.72,0.5,0.53,0.5,0.56,0.53,0.5,0.5,0.38,0.22,0.19,0.0,0.0,0.0,0.31,0.28,0.28,0.13,0.1,0.1,0.0,0.0,0.81,0.75,0.28,0.75,0.75,0.56,0.66,0.69,0.6,0.5,0.69,0.66,0.72,0.53,0.75,0.5,0.41,0.28,0.47,0.22,0.38,0.06,0.28,0.25,0.25,0.1,0.13,0.31,0.06,0.25,0.25,0.28,0.16,0.25,0.28,0.0,0.22,0.06,0.31,0.1,0.25,0.19,0.0,0.28,0.0,0.0,0.06,0.06,0.03,0.0,0.03,0.0,0.045,na
